giftCardId,merchantName,giftCardTitle,officialUrl,websiteUrl,officialStatus,officialTitle,officialDescription,officialHeadings,websiteStatus,websiteTitle,websiteDescription,websiteHeadings,errors
cmta4ymbf001rsciyxe7d8lyq,Δωροκάρτα - Karfitsomenos Gatos,Δωροκάρτα - Karfitsomenos Gatos,https://karfitsomenosgatos.gr/gift-card/,https://karfitsomenosgatos.gr,200,Δωροκάρτα - Karfitsomenos Gatos,Απεριόριστες επιλογές δώρων για αγαπημένα πρόσωπα. Αποκτήστε τη δική σας δωροκάρτα από τον Καρφιτσωμένο Γάτο και επιλέξτε αυτό που ταιριάζει καλύτερα.,"ΝΕΑ ΠΡΟΙΟΝTΑ | ΧΡΗΣΙΜΑ ΑΡΘΡΑ | ΓΝΩΡΙΣΤΕ ΤΗ ΣΕΙΡΑ GOLDEN FLOWERS | Μία δωροκάρτα, αμέτρητες επιλογές για να διαλέξουν αυτό που τους ταιριάζει | ΓΡΗΓΟΡΗ ΠΑΡΑΔΟΣΗ | ΑΣΦΑΛΕΙΣ ΣΥΝΑΛΛΑΓΕΣ | ΒΑΜΒΑΚΕΡΑ ΥΦΑΣΜΑΤΑ | ΚΕΝΤΗΜΑ ΟΝΟΜΑΤΟΣ | ΟΤΑΝ ΜΠΟΡΕΙΣ ΝΑ ΕΠΙΛΕΞΕΙΣ ΑΥΤΟ ΠΟΥ ΣΟΥ ΤΑΙΡΙΑΖΕΙ | ΠΩΣ ΛΕΙΤΟΥΡΓΕΙ | ΕΠΙΛΕΞΤΕ ΤΗΝ ΑΞΙΑ ΤΗΣ ΔΩΡΟΚΑΡΤΑΣ | ΑΠΟΣΤΕΛΛΟΥΜΕ ΤΗ ΔΩΡΟΚΑΡΤΑ ΣΤΟΝ ΠΑΡΑΛΗΠΤΗ ΤΗΣ | FOLLOW US ON INSTAGRAM | ΣΧΕΤΙΚΑ ΜΕ ΕΜΑΣ | ONLINE ΚΑΤΑΣΤΗΜΑ | ΠΡΟΤΑΣΕΙΣ ΔΩΡΟΥ | ΕΞΥΠΗΡΕΤΗΣΗ ΠΕΛΑΤΩΝ",200,"#1 Κατάστημα με μοναδικά βρεφικά λευκά είδη, προίκα μωρού, βρεφικό ρούχο, παιδικό ρούχο, αξεσουάρ! - Karfitsomenos Gatos","Σχεδιάζουμε, ράβουμε πρωτότυπα μοναδικά βρεφικά λευκά είδη, προίκα μωρού, Βρεφική προίκα, βρεφικό ρούχο, παιδικό ρούχο και αξεσουάρ!","ΝΕΑ ΠΡΟΙΟΝTΑ | ΧΡΗΣΙΜΑ ΑΡΘΡΑ | ΓΝΩΡΙΣΤΕ ΤΗ ΣΕΙΡΑ GOLDEN FLOWERS | Μαζί σας από την πρώτη στιγμή, στο πιο μαγικό ταξίδι! | ΓΡΗΓΟΡΗ ΠΑΡΑΔΟΣΗ | ΑΣΦΑΛΕΙΣ ΣΥΝΑΛΛΑΓΕΣ | ΒΑΜΒΑΚΕΡΑ ΥΦΑΣΜΑΤΑ | ΚΕΝΤΗΜΑ ΟΝΟΜΑΤΟΣ | ΠΡΟΙΚΑ ΜΩΡΟΥ | ΠΑΙΔΙΚΑ & ΒΡΕΦΙΚΑ ΡΟΥΧΑ | ΜΑΜΑ & ΠΑΙΔΙ ΑΞΕΣΟΥΑΡ | ΔΙΑΚΟΣΜΗΣΗ ΔΩΜΑΤΙΟΥ | ΝΕΕΣ ΑΦΙΞΕΙΣ | Βρεφική μπουρνουζοπετσέτα από βαμβάκι Oeko-Tex με Ballerinas print | Υφασμάτινο Παιδικό Σακ Βουαγιάζ με Ballerinas print | Βαμβακερά προστατευτικά ζώνης ασφαλείας 2 όψεων με print Ballerinas | Βρεφικό μαξιλάρι Wings για το καρότσι με print Ballerinas | Βρεφική σαλιάρα από βαμβάκι Oeko-Tex με Ballerinas print | Βαμβακερή προστατευτική πάντα κούνιας με print Garden | Θήκη οργάνωσης κούνιας από βαμβάκι Oeko-Tex με Garden print | Κορδέλα για τα μαλλιά Garden | ΕΠΙΛΕΓΟΥΜΕ ΤΑ ΠΙΟ ΙΔΙΑΙΤΕΡΑ ΣΧΕΔΙΑ | EΣΑΣ, ΠΟΙΟ ΕΙΝΑΙ ΤΟ ΑΓΑΠΗΜΕΝΟ ΣΑΣ; | ΤΑ ΑΝΑΔΕΙΞΑΤΕ",
cmta4z49k003vsciyj7ag8khc,Δωροκάρτα - Studio Fix,Δωροκάρτα - Studio Fix,https://studiofix.gr/gift-cards/,https://studiofix.gr,200,Δωροκάρτα | Studio Fix,Πρόσφερε μια δωροκάρτα από το Studio Fix σε ένα αγαπημένο σου πρόσωπο και χάρισέ του την περιποίηση που του αξίζει.,Δωροκάρτα Studio Fix | Δεν ξέρει τι δώρο να κάνεις στο αγαπημένο σου πρόσωπο; Το Studio Fix έχει τη λύση! | Θεραπείες χεριών ποδιών | Σχηματισμός Φρυδιών | Βλεφαρίδες | Νύχια | Μακιγιάζ | Αποτρίχωση | Μπορείς να μας βρεις: | Υπηρεσίες | Νυχια | Φρύδια,200,Ινστιτούτο Αισθητικής Περιστέρι | Studio Fix,Ινστιτούτο Αισθητικής Περιστέρι - Studio Fix: Κλείσε το ραντεβού σου και απόλαυσε μια ολοκληρωμένη εμπειρία περιποίησης!,Στο Ινστιτούτο Αισθητικής Studio Fix Αγαπάμε να σε φροντίζουμε! | Eμπειρία & Εξειδίκευση στον χώρο της αισθητικής | Υιοθέτηση νέων τεχνικών | Υπερσύγχρονος Χώρος Αισθητικής | Αυστηροί Κανόνες Υγιεινής | Cruelty Free Προϊόντα | Οι υπηρεσίες μας | Νύχια | Μακιγιάζ | Αποτρίχωση | Θεραπείες χεριών ποδιών | Σχηματισμός Φρυδιών | Βλεφαρίδες | Ινστιτούτο Αισθητικής στο Περιστέρι | Υπερσύγχρονος χώρος | Είπαν για μας | Ακολούθησε μας στα Social Media! | Μπορείς να μας βρεις: | Υπηρεσίες | Νυχια | Φρύδια,
cmta4yryo002fsciyhkz02ixr,Δωροκάρτα Love Generation,Δωροκάρτα Love Generation,https://lovegeneration.gr/shop/gift-card/gift-card/,https://lovegeneration.gr,200,Δωροκάρτα Love Generation - Love Generation,"Επιλέξτε το ποσό που θέλετε να δωρίσετε και μια δωροκάρτα με το μήνυμά σας θα σταλεί με email στο αγαπημένο σας πρόσωπο για να διαλέξει ό,τι επιθυμεί από το eshop μας!","Δωροκάρτα Love Generation | ΤΑΝΤΑΛΙΔΟΥ 6, ΘΕΣΣΑΛΟΝΙΚΗ | 6988 355 906 | INFO@LOVEGENERATION.GR",200,Αρχική - Love Generation,,"Shorts Ζακάρ Oldschool Elephant Grey | Oversized T-Shirt TLO462 Off-White | Shorts Oldschool Army | Πουκάμισο Λινό Ριγέ Blue | Shorts Oldschool Full Black | Boyfriend Shorts Ζακάρ Oldschool Elephant Grey | Oversized T-Shirt TLO455 Smoke Pink | Oversized T-Shirt TLO462 Black | ΤΑΝΤΑΛΙΔΟΥ 6, ΘΕΣΣΑΛΟΝΙΚΗ | 6988 355 906 | INFO@LOVEGENERATION.GR",
cmtb6v4jr003y3giytfu9ztox,Δωροκάρτα Spaghetti Lab,Gift Card Δωροκάρτα Spaghetti Lab | Το Πιο Νόστιμο Δώρο ...,https://spaghettilab.gr/products/gift-card,https://spaghettilab.gr,200,Gift Card Δωροκάρτα Spaghetti Lab | Το Πιο Νόστιμο Δώρο από 20€ έως 200€,"Ψάχνεις το τέλειο δώρο για makers, tech enthusiasts ή custom δημιουργίες; Χάρισε μια Gift Card Spaghetti Lab αξίας 20€ έως 200€ για 3D prints, premium filaments και μοναδικά gadgets! Βρες την εδώ στο Spaghetti Lab!",Gift Card | Μεταφορικά | Περιγραφή | Το καλάθι σας | Οι συνεργάτες μας | Spaghetti Lab | Προιόντα | Νομικής Φύσεως | Newsletter | Διάλεξε επιλογή:,200,Spaghetti Lab,Τρισδιάστατη Εκτύπωση-Σχεδιασμός 3D-Εμπορία Filaments και αναλώσιμα για 3D εκτυπωτές,Spaghetti Lab | Εξερεύνησε το κόσμο του 3D Printing 🕵🏻‍♂️ | FAQ (Συχνές Ερωτήσεις) | Γενικά | Αποστολές | Επιστροφές και Αποζημιώσεις | Το καλάθι σας | Οι συνεργάτες μας | Προιόντα | Νομικής Φύσεως | Newsletter | Διάλεξε επιλογή:,
cmta4z8gh004bsciyrey9tw17,Δωροκάρτα Vip Art,Δωροκάρτα Vip Art,https://vipart.gr/product-category/dora-axesoyar/dorokarta-vipart-giftcard/,https://vipart.gr,200,Δωροκάρτα VIPART | Το Ιδανικό Δώρο για Διακόσμηση & Τέχνη,"Δωροκάρτα VIPART για μοναδικά δώρα διακόσμησης. Επιλέξτε πίνακες καμβά, ταπετσαρίες και wall art για κάθε στυλ και χώρο. Ιδανικό δώρο για όλους.",Τρίπτυχοι Πίνακες | Τετράπτυχοι Πίνακες | Δικό μου Σχέδιο - Μετατροπή Φωτογραφίας | Κολάζ με Δικές σας Φωτογραφίες | Αθλητικά | Αντίγραφα Διάσημων Ζωγράφων | Ασπρόμαυρα Σχέδια | Αφηρημένα Σχέδια | Βουνό | Δάσος | Δρόμος | Ελλάδα | Ζώα | Ηλιοβασίλεμα | Θάλασσα | Καλοκαίρι | Κινηματογράφος | Λόγια Σοφά | Λουλούδια | Μουσική - Χορός | Παιδικοί Πίνακες | Πίνακες Ζωγραφικής | Πίνακες με Στοιχεία Γέννησης | Πόλεις,200,Εκτύπωση σε Καμβά | Εκτύπωση Φωτογραφίας σε Καμβά | VIPart.gr,"Μεταμορφώστε τον Χώρο σας με Ταπετσαρίες, Πίνακες σε Καμβάδες, Αφίσες και Αυτοκόλλητα Υψηλής Ποιότητας. Βρείτε το Ιδανικό Σχέδιο στην VIPart.gr",Τρίπτυχοι Πίνακες | Τετράπτυχοι Πίνακες | Δικό μου Σχέδιο - Μετατροπή Φωτογραφίας | Κολάζ με Δικές σας Φωτογραφίες | Αθλητικά | Αντίγραφα Διάσημων Ζωγράφων | Ασπρόμαυρα Σχέδια | Αφηρημένα Σχέδια | Βουνό | Δάσος | Δρόμος | Ελλάδα | Ζώα | Ηλιοβασίλεμα | Θάλασσα | Καλοκαίρι | Κινηματογράφος | Λόγια Σοφά | Λουλούδια | Μουσική - Χορός | Παιδικοί Πίνακες | Πίνακες Ζωγραφικής | Πίνακες με Στοιχεία Γέννησης | Πόλεις,
cmta4ydvb000tsciyww37i2fq,Δωροκάρτα Πλυντηρίου - Cityzen,Δωροκάρτα Πλυντηρίου - Cityzen,https://www.cityzen.com.gr/carwash_giftcard/,https://cityzen.com.gr,200,Δωροκάρτα Πλυντηρίου - Cityzen,"Δωροκάρτα Πλυντηρίου Πες το με μια δωροκάρτα! Πλύνε το αυτοκίνητο των αγαπημένων σου με την car wash giftcard της Cityzen, επιλέγοντας την υπηρεσία που θέλεις να κάνεις δώρο: Πλύσιμο Αυτοκινήτου Μέσα-Έξω: 11,20€ στα Parking: Cityzen Εμμ.Μπενάκη, Cityzen Πύργος Αθηνών, Cityzen Αίθριο Μαρούσι Βιολογικός Καθαρισμός Αυτοκινήτου: 48€ στα Parking: Cityzen Εμμ.Μπενάκη, Cityzen Πύργος Αθηνών, Cityzen Αίθριο",Δωροκάρτα Πλυντηρίου | #1 εταιρεία Parking στην Ελλάδα | email | Κεντρικά γραφεία,200,Home - Cityzen,"Digital Parking. Real Convenience.Το parking ανέπαφα, χωρίς μετρητά, χωρίς αναμονή.ΒΡΕΣ ΤΗ ΘΕΣΗ ΣΟΥ zenParkingΠληρωμή εισιτηρίου από το κινητό με 20% έκπτωση.ΔΕΣ ΠΕΡΙΣΣΟΤΕΡΑ monthlyParkingVIP είσοδος & έξοδος στον σταθμό χωρίς καθυστερήσεις.ΔΕΣ ΠΕΡΙΣΣΟΤΕΡΑ CYCLE HUBΟ πρώτος κλειστός χώρος στάθμευσης ποδηλάτων στην Αθήνα, μόνο με 25€/μήνα.ΔΕΣ ΠΕΡΙΣΣΟΤΕΡΑ Cityzen Transfer Van έως 8 ατόμων για μετακινήσεις από και προς",Digital Parking. Real Convenience. | zenParking | monthlyParking | CYCLE HUB | Cityzen Transfer | Cityzen App | Εκπτωτικά Προγράμματα | ΥΠΗΡΕΣΙΑ | Car Wash | Cityzen Mobility Hubs | #1 εταιρεία Parking στην Ελλάδα | email | Κεντρικά γραφεία,
cmta4z5vh0041sciye1uhquaq,Δωροκάρτα – Uba | Clothing & Massage Oils,Δωροκάρτα – Uba | Clothing & Massage Oils,https://www.uba.gr/product/gift-card/,https://uba.gr,200,Δωροκάρτα – Uba | Clothing & Massage Oils,,ΔΩΡΕΑΝ ΜΕΤΑΦΟΡΙΚΑ ΑΝΩ ΤΩΝ 50 € | Δωροκάρτα | Περιγραφή | Δείτε επίσης | Follow Us | Σχετικά με εμάς | Χρήσιμοι Σύνδεσμοι,200,Uba | Clothing & Massage Oils - ACTIVEWEAR - SKINCARE,"Create a stylish online shop with Avada & WordPress. Showcase your products, highlight promotions, and attract customers with timeless, elegant designs.","ΔΩΡΕΑΝ ΜΕΤΑΦΟΡΙΚΑ ΑΝΩ ΤΩΝ 50 € | UBA Clothing | Light fashion for a sustainable, glowing you! | UBA Dry oils | H απόλυτη εμπειρία ενυδάτωσης | ΣΕΤ ΚΟΡΜΑΚΙΑ & ΜΠΟΥΣΤΑΚΙΑ | ΟΛΟΣΩΜΕΣ ΦΟΡΜΕΣ | ΚΟΡΜΑΚΙΑ | Νέα προϊόντα | Περιποίηση σώματος | Δωροκάρτα | Follow Us | Σχετικά με εμάς | Χρήσιμοι Σύνδεσμοι",
cmtb6uukg002g3giyhpszyjx7,Μασάζ L'Arte di Massaggio -,Δωροκάρτα Μασάζ L'Arte di Massaggio -,https://lartedimassaggio.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,https://lartedimassaggio.gr,200,Δωροκάρτα Μασάζ L'Arte di Massaggio -,"Η δωροκάρτα μασάζ και όχι μόνο μας παρέχει την ελευθερία στον παραλήπτη να επιλέξει από μια ευρεία γκάμα υπηρεσιών που προσφέρουμε, επιτρέποντας τους να προσαρμόσουν την εμπειρία τους στις δικές τους ανάγκες και προτιμήσεις.",Δωροκάρτα | Διάρκεια Χρήσης | Ιδανική για Κάθε Περίσταση | Απλότητα στην Αγορά | Καλέστε μας | Υπηρεσίες | Πληροφορίες | Επικοινωνία,200,"Μασάζ Αθήνα | L'arte di Massaggio | Θεραπείες Σώματος, Προσώπου & Υπηρεσίες Spa","Στο L'arte di Massaggio, το πιο πολυτελές σαλόνι μασάζ στο Χαϊδάρι, προσφέρουμε αναζωογονητικές θεραπείες σώματος και προσώπου. Χαλαρώστε και ανανεώστε με τις εξειδικευμένες υπηρεσίες μας, συμπεριλαμβανομένων μασάζ Hammam και θεραπειών ευεξίας.","Το Απόλυτο Καταφύγιο Ευεξίας σας | Καλωσορίσατε στο L'arte di Massaggio, το ιδανικό σας καταφύγιο για χαλάρωση, αναζωογόνηση και ευεξία. | Υπηρεσίες | Θέλετε να κλείσετε ραντεβού ή έχετε κάποια ερώτηση; | Εναλλακτική Θεραπεία και Χαλάρωση | Luxury Spa | Stone Therapy | Aroma Therapy | Skin Treatment | Κλείστε τώρα το Ραντεβού σας | Πληροφορίες | Επικοινωνία",
cmtb78851006odkiyq49ms3f9,Στείλτε μια Δωροκάρτα,Στείλτε μια Δωροκάρτα,https://www.maamonpapa.gr/index.php?route=account/voucher,https://maamonpapa.gr,200,Αγοράστε μία Δωροεπιταγή,"Ανακαλύψτε τη μεγάλη ποικιλία σε αθλητικά παπούτσια, παιδικά παπούτσια, sneakers, πέδιλα. Διάλεξε εκείνα που σου ταιριάζουν!",🎁 Στείλτε μια Δωροκάρτα | Ένα Δώρο για Κάθε Περίσταση | Κατηγορίες | Πληροφορίες | Εγγραφείτε στο Newsletter μας!,200,MaaMonPapa.gr - Αθλητικά Παπούτσια - Παιδικά Παπούτσια - Παιδικά Sneakers - Παιδικά Πέδιλα,"Ανακαλύψτε τη μεγάλη ποικιλία σε αθλητικά παπούτσια, παιδικά παπούτσια, sneakers, πέδιλα. Διάλεξε εκείνα που σου ταιριάζουν!",Brands | Κατηγορίες | Πληροφορίες | Εγγραφείτε στο Newsletter μας!,
cmtb77onx003ydkiy1syn6iip,Τζούγκαρης,Τζούγκαρης Gift Card,https://tzougaris.gr/en/shop/wps_wgm_giftcard/tzougaris-giftcard-300/,https://tzougaris.gr,200,Δωροκάρτα Τζούγκαρης - 300€ — Κοσμήματα Τζούγκαρη,,Δωροκάρτα Τζούγκαρης – 300€ | Related products | Δωροκάρτα Τζούγκαρης – 200€ | Δωροκάρτα Τζούγκαρης – 100€ | Δωροκάρτα Τζούγκαρης – 500€ | Δωροκάρτα Τζούγκαρης – 50€ | Email | Phone | Address,200,Κοσμήματα Τζούγκαρη,Κοσμήματα Τζούγκαρη - Κοσμήματα - Ρολόγια - Σταυροί και Κοσμήματα Γάμου και βάπτισης. Δωρέαν μεταφορικά και δυνατότηα εξόφλησης με άτοκες δόσεις.,Email | Τηλέφωνο | Διεύθυνση,
