bucket,reason,domain,merchantName,possibleOfficialUrl,title,score,occurrences,notes,sourceFiles
REVIEW,plausible_giftcard_but_needs_human_check,newmovements.com,"Get a gift card - New Movements, Oslo - Norway",https://newmovements.com/products/gift-card?srsltid=AfmBOoqJtnMEPoYjwU2vAwYVQhLCmxdMnFE8LcNSs4LQdxvFmsiYdubZ,"Get a gift card - New Movements, Oslo - Norway",100,4,"... Store at Steen & Strøm, Oslo, Norway ... Log in to check out faster. Continue shopping. Gift Card. NOK 500.",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,next.co.uk,Classic Gift Cards | Next Official Site,https://www.next.co.uk/gift-cards,Classic Gift Cards | Next Official Site,100,4,"... uk · COACH · Mulberry · New In · Trainers ... With so much choice at their fingertips, give them the perfect present for every occasion with a gift card from Next ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\global-greece-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nh-hotels.com,Minor Hotels Europe & Americas,https://www.nh-hotels.com/en/giftcards,Minor Hotels Europe & Americas - Gift Cards,100,4,"An Minor Hotels Europe & Americas gift card can be used to pay for accommodation charges and any other services available at participating hotels. So, whether ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\global-greece-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nhbs.com,£50 Gift Voucher,https://www.nhbs.com/50-pound-gift-voucher?srsltid=AfmBOoq6MJJ9X4RpH8sgxxIDkkPTY3j8-sXUHZT6jp9wny1pPbCZDpj1,£50 Gift Voucher,100,1,... Optics · Binoculars · Thermal Imaging · Spotting & Field Scopes · Night Vision ... Gift Voucher In stock. £50.00. #171457 | Stock: 10+. Price: £50.00. Add to ...,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nike.com,Οι δωροκάρτες Nike. Nike GR,https://www.nike.com/gr/dorokartes,Οι δωροκάρτες Nike. Nike GR,80,6,"Συνήθως, οι φυσικές δωροκάρτες παραδίδονται μέσα σε τρεις έως πέντε εργάσιμες ημέρες. Κατά τις περιόδους αυξημένου φόρτου μπορεί να χρειαστεί λίγο περισσότερος ...",data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nnormal.com,Nnormal,https://www.nnormal.com/en_GR/men/bags-accessories/linea.plvg/nnormal-e_gift_card-PN007-001,E-Gift Card,100,4,E-Gift Card. 1 / 2. E-Gift Card. Colours: E-Gift Card - PN007-001 ... Greece / English. facebook · instagram · youtube · linkedin.,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v3\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nobberpharmacy.voucherconnect.com,Nobber Pharmacy Gift Card - Nobber pharmacy Vouchers | Voucher ...,https://nobberpharmacy.voucherconnect.com/product/7900,Nobber Pharmacy Gift Card - Nobber pharmacy Vouchers | Voucher ...,85,6,"Buy a Nobber Pharmacy Gift Voucher and use it against any purchase in store. Voucher Value. Select Value, €25.00, €50.00, €75.00, €100.00 ...",data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,noemahome.gr,Αγοράστε μία Δωροεπιταγή,https://noemahome.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,85,2,home · O Λογαριασμός μου · Αγορά Δωροεπιταγής. Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας ...,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nomos-glashuette.com,NOMOS gift voucher – NOMOS Glashütte | GR Store,https://nomos-glashuette.com/en-gr/give-aways/nomos-gift-voucher-scheck75?srsltid=AfmBOorOyA17OLNvsLkYee-on-xKMSGZo_5kpckGd2h8ca5wZVHpQ_Wb,NOMOS gift voucher – NOMOS Glashütte | GR Store,100,4,Shipping to: Greece / EUR Language: English · Search · Shop · Find retailer · Sign in / Register Basket Search · Home · All watches · NOMOS gift voucher.,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,noones.com,Buy ATTICA Greece Gift Cards,https://noones.com/pcm/buy-gift-cards/attica-greece,Buy ATTICA Greece Gift Cards,100,4,Buy ATTICA Greece gift cards with reach 20% discount for NoOnes Gift card ... attica is the country's largest department store which is located in five locations ...,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nooz-optics.com,Offer Nooz glasses with our gift cards!,https://www.nooz-optics.com/en-int/products/digital/gift-card?srsltid=AfmBOorJlECNea-5qizis1wf-2pPycjWeJ6-YkCZgRMdNGCZIHyHiKYS,Offer Nooz glasses with our gift cards!,100,5,"How does it work? 1. You choose the amount of the gift card (20€, 50€, or 100€). 2. We send you an e-mail containing the gift card right away.",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nordiclighthotel.com,Gift Card,https://nordiclighthotel.com/gift-card/,Gift Card,100,4,Treat someone that you care about to a Nordic Light Hotel gift card. Give your friends and family the ... Sweden - © 2026 Nordic Light Hotel. Chat. 1.,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nordicvisitor.com,Travel gift voucher : Perfect gift,https://www.nordicvisitor.com/gift/,Travel gift voucher : Perfect gift,85,5,Buy a gift voucher from travel agency Nordic Visitor. Give a travel ... Sweden; Scotland; Germany; Italy; See details. Licences. Contact us Get in touch ...,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nostoscenter.com,Chiropractic consulation gift card,https://nostoscenter.com/en/product/chiropractic-consultation-giftcard/,Chiropractic consulation gift card,100,2,Discover the perfect gift with our chiropractic consultation gift card. Experience professional musculoskeletal assessment and personalized care.,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,noukouconceptstore.gr,Δωροκάρτα,https://noukouconceptstore.gr/products/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1?srsltid=AfmBOoo85WXMLzLbUic2H3ThThOdcnTAlEEzri6F9bDCi1AYzdkU50V1,Δωροκάρτα,85,1,"Δωροκάρτα. Brand: Noukou Concept Store. Κανονική τιμή 25,00 €. Τιμή προσφοράς ... Δωροκάρτα.",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nova-travel.gr,Αγοράστε μία Δωροεπιταγή,https://nova-travel.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,85,2,Nova Travel - Travel Agency Greece. All. All; Αρχείο Εκδρομών; Οργανωμένα ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή ...,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,ntng.gr,Δωροκάρτα Art Pass,https://www.ntng.gr/en/discover/virtual-museum-single?name,Δωροκάρτα Art Pass,80,6,... Δωροκάρτα Art Pass - Media: PE0000P0054v01.jpg. Thumbnail Photo. Δωροκάρτα ... Airline Sponsor. Metadosis Telecom. DEI ...,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nu-denmark.com,NÜ Gift card - The perfect gift - Nu Denmark,https://nu-denmark.com/products/gift-card,NÜ Gift card - The perfect gift - Nu Denmark,100,4,Treat that special someone with a gift card for fashion and accessories.,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nualawoulfe.ie,"Buy Spa Vouchers Ireland, Beauty Salon Gift Voucher Online",https://www.nualawoulfe.ie/products/gift-voucher?srsltid=AfmBOor2nH-QAI938JX3MMI0NxjfB7TCDsP5HMRYuBRyRek5-WmEo4VD,"Buy Spa Vouchers Ireland, Beauty Salon Gift Voucher Online",100,4,"Have a Question? Get in touch today, via the chat or call us. local_shipping. Free Delivery over €100. Ireland only, Fast 1-3 days ... This is a digital gift card ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,number-a.com,#A Gift Card – number A,https://number-a.com/products/number-a-gift-card,#A Gift Card – number A,100,4,"number A eyewear cycling glasses & goggles MTB gift voucher. Zoom Expand ... Greece (AUD $), Greenland (AUD $), Grenada (AUD $), Guadeloupe (AUD ...",data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v3\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nurblife.com,Rent Race Car Nürburgring,https://nurblife.com/gift-voucher/,Rent Race Car Nürburgring,55,1,Every car lover will be amazed by a Nürblife Gift Voucher · Track car rental for self-drive experience; · Equipment such as Garmin Catalyst and Action Cam – ...,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,nytgbshop.myshopify.com,NYT Gift Card – The National Youth Theatre Shop,https://nytgbshop.myshopify.com/products/nyt-gift-card,NYT Gift Card – The National Youth Theatre Shop,100,4,"Greece EUR €; Guernsey GBP ... © 2026, The National Youth Theatre Shop Powered by Shopify ... NYT Gift Card.",data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,oblikeditions.company.site,Oblik Editions Gift card,https://oblikeditions.company.site/%CE%94%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1-Gift-card-p264376435,Oblik Editions Gift card,100,4,Δωροκάρτα/Gift card. Κατάστημα/Θεσσαλονίκη/Thessaloniki. €20.00. Επιλέξτε ποσό. €20.00. €30.00. €50.00. €100.00. Σε στοκ. Ποσότητα:.,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,oceansouth.com,Gift Card | Oceansouth Marine,https://oceansouth.com/en-eu/collections/gift-card?srsltid=AfmBOoow1x4GYv10SRpviEVWmIte38EVHN6pjJN6dP4lcebZGooIxP5F,Gift Card | Oceansouth Marine,100,4,"Shop Oceansouth gift card — marine-grade quality engineered to last on the water. Fast shipping to AU, NZ, Europe & the US.",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,odeon.co.uk,buy odeon gift cards online,https://www.odeon.co.uk/gift-cards/,buy odeon gift cards online,100,5,"Give the gift of cinema with an ODEON gift card to pay for tickets, snacks and drinks. Buy gift cards online.",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
